No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
1,MTR Corporation Limited,+852 2993 2111,http://www.mtr.com.hk/ch/customer/main/index.html?notice=read,Email Not Found,3.5,111 reviews,"Telford Plaza Mtr Headquarters Building, 33 Wai Yip St, Kowloon Bay, Kowloon, Hong Kong",75,🔥 High Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear MTR Corporation Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help MTR Corporation Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
2,China Railway Guangzhou Group Company Limited Kowloon Office,No Phone Number,No Website,No Website,4,1 reviews,"MTR Hung Hom Station Multi-storey Car Park, Cheong Wan Rd, Hung Hom, Kowloon, Hong Kong",40,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear China Railway Guangzhou Group Company Limited Kowloon Office Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help China Railway Guangzhou Group Company Limited Kowloon Office grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
3,Hong Kong West Kowloon Station,+852 2120 0888,https://www.highspeed.mtr.com.hk/,Email Not Found,4.1,5498 reviews,"Austin Rd W, Jordan, Kowloon, Hong Kong",80,🔥 High Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong West Kowloon Station Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong West Kowloon Station grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
4,Hitachi Rail RCS Hong Kong Limited,+852 3916 8500,https://www.thalesgroup.com/,Email Not Found,3.1,8 reviews,"1107, New Kowloon Plaza, 38號 Tai Kok Tsui Rd, Tai Kok Tsui, Kowloon, Hong Kong",62,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Hitachi Rail RCS Hong Kong Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hitachi Rail RCS Hong Kong Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
5,Hong Kong West Kowloon Station High Speed Rail Station,No Phone Number,No Website,No Website,4.4,47 reviews,"3 Austin Rd, Tsim Sha Tsui, Kowloon, Hong Kong",44,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong West Kowloon Station High Speed Rail Station Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong West Kowloon Station High Speed Rail Station grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
6,Central station,No Phone Number,No Website,No Website,4.3,168 reviews,"Des Voeux Rd Central, Central, Hong Kong Island, Hong Kong",50,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Central station Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Central station grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
7,China Railway Electrification Group (Hong Kong) Limited,+852 2786 1198,No Website,No Website,N/A,0 reviews,"Room F, 5/F., Ford Glory Plaza, No.37-39 Wing Hong Street, Kln., Hong Kong",40,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear China Railway Electrification Group (Hong Kong) Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help China Railway Electrification Group (Hong Kong) Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
8,Hongkong Tramways Limited,+852 2548 7102,https://hktramways.com/,Email Not Found,4.6,30 reviews,"Whitty Street Tram Depot, Connaught Rd W, Hong Kong Island, Hong Kong",79,🔥 High Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Hongkong Tramways Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hongkong Tramways Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
9,Hong Kong,No Phone Number,No Website,No Website,4.3,702 reviews,"International Finance Centre Mall & Airport Express Hong Kong Station, 8 Finance St, Central, Hong Kong Island, Hong Kong",50,⭐ Medium Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
10,Train Spread,+86 130 9773 5982,https://www.trainspread.com/,trent@trainspread.com,N/A,0 reviews,"2/F, China Travel Building, 77 Queen's Road Central, Central, Hong Kong Island, Hong Kong",75,🔥 High Priority,New,No,2026-08-26 08:45:48,"Subject: Grow Your Business with lightfantastic.tv

Dear Train Spread Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Train Spread grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv","{'found': 1, 'total': 10, 'rate': 10.0}"
