No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
1,Universal Publications Limited,+852 2786 3004,http://www.up.com.hk/,Email Not Found,4.1,7 reviews,"Hong Kong, 香港九龍長沙灣青山道505號通源工業大廈10字樓B室",72,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Universal Publications Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Universal Publications Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
2,Today Publications Limited,+852 3105 0332,http://www.todaypublications.com.hk/,Email Not Found,5,2 reviews,"3 Hong Man St, Chai Wan, Hong Kong Island, Hong Kong",75,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Today Publications Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Today Publications Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
3,Hong Kong Map Publications Centre,+852 2231 3187,No Website,No Website,1.5,2 reviews,"North Point Government Offices, 23/F, Hong Kong",40,⭐ Medium Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Map Publications Centre Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Map Publications Centre grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
4,The Chinese University of Hong Kong Press,+852 3943 9800,http://cup.cuhk.edu.hk/,donate@opencart.com,4.3,15 reviews,"The Chinese University of Hong Kong, Lady Ho Tung Hall, Clinic Rd, Ma Liu Shui, New Territories, Hong Kong",87,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear The Chinese University of Hong Kong Press Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help The Chinese University of Hong Kong Press grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
5,Hong Kong Reader,+852 2395 0031,http://www.hkreaders.com/,info@hkreaders.com,4.7,347 reviews,"7F, 68號 Sai Yeung Choi St S, Mong Kok, Kowloon, Hong Kong",100,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Reader Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Reader grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
6,Hong Kong University Press,+852 3917 7801,https://hkupress.hku.hk/,donate@opencart.com,3,1 reviews,"大學逸夫苑, 田灣, Hong Kong Island, Hong Kong",75,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong University Press Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong University Press grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
7,HKU Press Bookshop,+852 3917 7801,https://hkupress.hku.hk/,donate@opencart.com,4.1,23 reviews,"Run Run Shaw Heritage House, Centennial Campus University of Hong Kong, Pok Fu Lam Rd, Hong Kong Island, Hong Kong",89,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear HKU Press Bookshop Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help HKU Press Bookshop grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
8,Hong Kong Jewellery Magazine Limited,+852 2334 4311,http://www.hkjm.com.hk/,Email Not Found,5,2 reviews,"十二樓A座, 凱旋工商中心第一期, 41號 Man Yue St, Hung Hom, Kowloon, Hong Kong",75,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Jewellery Magazine Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Jewellery Magazine Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
9,Lok Man Rare Books,+852 2868 1056,http://www.lokmanbooks.com/,Email Not Found,4.7,20 reviews,"5th Floor, Pedder Building, 12 Pedder Street Pedder Arcade, Central, Hong Kong Island, Hong Kong",79,🔥 High Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear Lok Man Rare Books Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Lok Man Rare Books grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
10,eslite bookstore Causeway Bay,+852 3419 6789,No Website,No Website,4.4,3101 reviews,"8 樓, 9 樓, 10 樓, 500號 Hennessy Rd, Causeway Bay, Hong Kong Island, Hong Kong",60,⭐ Medium Priority,New,No,2026-08-25 13:12:27,"Subject: Grow Your Business with lightfantastic.tv

Dear eslite bookstore Causeway Bay Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help eslite bookstore Causeway Bay grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
